2053,2018-07-03,[看好评级]家电行业2018年中报业绩前瞻：空调销量持续超预期 首推业绩增长确定性强的白电龙头,中财网
2054,2018-07-03,三花智控：7月2日融资余额为4.37亿元，较前一日骤增5.05%,Wind资讯
2055,2018-07-03,[推荐评级]电新18年中报预期(电气设备行业)：选对赛道 追求成长,中财网
2056,2018-07-02,[增持评级]电气设备行业周报：电动车边际改善 Q3旺季开启,中财网
2057,2018-07-02,[推荐评级]家电行业周报：5月空调销量同比增长 冰箱洗衣机销量同比下滑,中财网
2058,2018-07-02,电气设备行业:电车拐点开启 消费崛起强化,长江证券
2059,2018-07-02,[增持评级]电力设备与新能源行业周报：升级元年和旺季开始 电动车龙头持续反转,中财网
2060,2018-07-02,[强于大市评级]家用电器行业周观点：汇率持续走低 618落幕H1尘埃落定,中财网
2061,2018-06-29,[推荐评级]家电行业动态报告：汇率走势有变 出口利润望改善,中财网
2062,2018-06-29,[推荐评级]汽车行业2018年中期投资策略：“智能驾驭 电动未来”十年巨变,中财网
2063,2018-06-27,深港通十大成交活跃股排名（6月27日）,Wind
2064,2018-06-27,方正汽车热交换系列报告二：从零部件巨头看新能源汽车热管理的大机遇,中财网
2065,2018-06-27,"新能源与电力设备行业2018年中期投资策略:周期性调整,市场化前夜",信达证券
2066,2018-06-26,[强于大市评级]家用电器行业研究周报：空调内销再超预期!618三四线需求高增 提示关注汇率影响,中财网
2067,2018-06-26,电力设备与新能源行业深度报告：电动车升级元年、工控新周期 优质龙头成长空间开启,中财网
2068,2018-06-26,[推荐评级]三花智控(002050)首次覆盖：良好整合助协同发展 新能源业务入高速通道,中财网
2069,2018-06-25,[增持评级]家用电器行业点评：5月全国平均气温升高 利好空调销售,中财网
2070,2018-06-25,"电力设备与新能源行业周报:电动车旺季在即龙头迎反转,制造业投资加速显示工控高景气",东吴证券
2071,2018-06-22,[推荐评级]家电行业周报：家电板块维持较好涨势 仍具长期投资价值,中财网
2072,2018-06-22,[增持评级]家用电器行业周报：美国贸易政策对家电影响趋弱 618家电新品销售大增,中财网
2073,2018-06-21,[公司]三花智控：汽车零部件业务将会保持较高增长水平,全景网
2074,2018-06-21,"家电行业周报:家电龙头公司优势明显,无惧中美贸易摩擦影响",申万宏源
2075,2018-06-20,A股共发生84宗大宗交易成交47.05亿元（6月20日）,Wind
2076,2018-06-20,三花智控今日大宗交易成交163.77万股，成交价17.79元折价0.0%,Wind资讯
2077,2018-06-20,三花智控点评报告:行业数据好于预期,浙商证券
2078,2018-06-19,[增持评级]电力设备新能源行业周报：电动车升级趋势明确 第七批可再生能源补贴目录公布,中财网
2079,2018-06-15,[强于大市评级]5月家电零售数据解读：整体增速有所放缓 农村市场及电商渠道贡献明显,中财网
2080,2018-06-14,[推荐评级]新能源汽车系列深度报告第七卷：产品升级势渐明 消费风起正当时,中财网
2081,2018-06-14,[推荐评级]电气设备行业点评：产销维持超高增长 新能源车结构性走强,中财网
2082,2018-06-13,[看好评级]新能源汽车行业周观点：5月乘联会零售数据9.2万表现亮眼 CATL6.11上市 看好板块夏季攻势!,中财网
2083,2018-06-13,热管理系统市场集中度提升 上市公司加紧布局新能源汽车,证券时报
2084,2018-06-13,三类以上机构共同持有46只个股 9家公司被密集调研,证券日报
2085,2018-06-12,[增持评级]电力设备新能源行业周报：新能源乘用车5月销量靓丽 新能源发电第七批补贴目录或将近期发布,中财网
2086,2018-06-12,[看好评级]汽车行业周报：新能源汽车成为拉动车市增长的主要增量 下半年汽车板块非常大概率有一波行情 优质公司可实现30%-50%的收益,中财网
2087,2018-06-12,"家电周报:空调上半年排产增速11%,长线配置家电龙头确定性强",申万宏源
2088,2018-06-12,"汽车行业周报:新能源汽车销量持续超预期,特斯拉国产在即",联讯证券
2089,2018-06-11,[增持评级]汽车行业周报：自主品牌分化显著 新能车增速喜人,中财网
2090,2018-06-11,"电力设备与新能源行业周报:5月电动车销售超预期,旺季和升级元年带来反转行情",东吴证券
2091,2018-06-08,[买入评级]三花智控(002050)深度研究：专注引领不止 明日三花更烂漫,中财网
2092,2018-06-07,[买入评级]新能源汽车产业趋势系列报告之二：特斯拉 技术制高点协同爆款车型,中财网
2093,2018-06-07,[买入评级]汽车行业动态：特斯拉：产能释放有望开足马力 在华建厂“无畏舰”待起航,中财网
2094,2018-06-06,特斯拉确认上海建厂 产业链股能否复制苹果概念股的辉煌？,证券时报网
2095,2018-06-06,[买入评级]跨市场新能源汽车行业2018年下半年投资策略：市场驱动新时代 全球化竞争大幕拉开,中财网
2096,2018-06-06,[推荐评级]家电行业周报：4月冰箱、洗衣机、LCD TV出口量增速快于内销,中财网
2097,2018-06-06,[推荐评级]家电复盘笔记：空调需求有哪些超预期的因素?,中财网
2098,2018-06-06,[推荐评级]电气设备行业深度研究：新政之后 再无周期,中财网
2099,2018-06-06,[增持评级]电动车2017年报及季报总结：成长与分化并存 精选优质龙头,中财网
2100,2018-06-04,[中性评级]汽车行业周报：关税调整拉长购车观望期 持续看好“渗透率提升逻辑更强”的零部件板块,中财网
2101,2018-06-04,[看好评级]新能源汽车周观点：6月正式开启“高续航电动乘用车”新趋势 “单车价值量”是核心投资变量,中财网
2102,2018-06-04,[增持评级]家用电器行业周报：5月家电板块重获北向资金青睐,中财网
2103,2018-05-30,[推荐评级]《汽车产业投资管理规定(征求意见稿)》点评：扩产门槛提高 利好行业龙头,中财网
2104,2018-05-30,汽车行业日报：福田欧辉斩获全球首批氢燃料电池城市客车订单,中财网
2105,2018-05-29,腾讯参投 蔚来汽车或赴美上市 5股风暴核心,中证报
2106,2018-05-29,巨丰热点前瞻：市场短期或将展开筑底行情 关注结构性机会,巨丰财经
2107,2018-05-29,汽车和汽车零部件行业:由特斯拉看新能源车热管理的演变,国金证券
2108,2018-05-28,[优于大势评级]汽车行业周报：珍惜买入银轮股份 新能源热管理重塑格局并具备估值弹性,中财网
2109,2018-05-28,[增持评级]汽车行业2018年中期策略报告：把握细分龙头 布局长期成长,中财网
2110,2018-05-28,[增持评级]家用电器业周报：聚焦消费升级 优选白电龙头与二线品种,中财网
2111,2018-05-28,【川财研究*每日复盘】20180525：深化自贸区改革有望提振相关个股,川财研究
2112,2018-05-28,新能源车企迎来近190亿元补贴 6股迎来上车良机,证券日报
2113,2018-05-28,"汽车行业周报:关税下降好于预期,汽车板块估值短期回升",联讯证券
2114,2018-05-28,"电力设备与新能源行业周报:锂电旺季在即迎反转,风光龙头强者恒强",东吴证券
2115,2018-05-25,[增持评级]三花智控(002050)点评：汽零与家电业务驱动 业绩稳增长,中财网
2116,2018-05-24,[推荐评级]汽车行业周报：特斯拉在华注册全资子公司 关注新能源汽车高端化,中财网
2117,2018-05-24,券商首次关注5股并给予买入评级（5月24日）,Wind
2118,2018-05-24,[买入评级]三花智控(002050)首次覆盖报告：家电产业链加固业绩 新能源汽车增强未来结构弹性,中财网
2119,2018-05-24,新能源热管理行业报告(汽车与汽车零部件行业)：不一样的热管理 会成为谁的新蛋糕?,中财网
2120,2018-05-23,汽车行业开放之浪淘沙见金 4股步入发展快车道,证券之星
2121,2018-05-23,汽车：关注新能源汽车高端化 荐12股,长城证券
2122,2018-05-23,"联讯汽车行业点评:整车及零部件税率降低,行业增速有望回到两位数",联讯证券
2123,2018-05-22,能源局发文促太阳能热发电建设 太阳能概念股龙头一览,证券时报
2124,2018-05-22,看好中国｜制造中国——CATL获批文再度催化板块情绪,巨丰财经
2125,2018-05-22,[看好评级]新能源行业周报：线区域电动化持续 关注供应链匹配情况,中财网
2126,2018-05-22,机构调研热情高涨：逾百家机构调研北方华创 千合资本、朱雀投资等盯上这些股,机会宝
2127,2018-05-22,[增持评级]4月空调数据点评：龙头预期向上空间增大 关注产业链供需机会,中财网
2128,2018-05-22,[推荐评级]家电行业周报：空调销售旺季降至 4月空调内销量同比增22.7%,中财网
2129,2018-05-22,"三花智控深度报告:全球制冷部件龙头,产品结构持续升级",国海证券
2130,2018-05-21,家用电器：龙头预期向上空间增大 荐4股,国盛证券
2131,2018-05-21,电动车旺季在即 工控景气持续向好 4股势不可挡,证券之星
2132,2018-05-21,三花智控：产品结构持续升级 增持评级,国海证券
2133,2018-05-21,一周机构调研：机构扎堆调研北方华创等公司,证券时报网
2134,2018-05-21,"电力设备与新能源行业周报:电动车旺季在即迎反转,工控景气持续向好",东吴证券
2135,2018-05-20,一周机构去哪儿？朱雀投资、摩根士丹利等调研了这些股(附名单),证券时报网
2136,2018-05-18,陆股通大幅加仓75股！真是探路MSCI？加仓股票多有这个共性（名单）,微信
2137,2018-05-18,【光大新三板】热管理篇：价值增长+需求放量，本土企业机遇显现 ——新能源汽车行业跨市场系列报告之三,EBSCN新三板研究
2138,2018-05-17,[强于大市评级]汽车行业点评：海南汽车电动化!市场有什么深远影响?,中财网
2139,2018-05-16,[领先大市-A评级]家电行业2018年4月房地产销售数据点评：销售仍主要由三四线带动,中财网
2140,2018-05-16,[买入评级]新能源汽车行业跨市场系列报告之三：热管理篇：价值增长+需求放量 本土企业机遇显现,中财网
2141,2018-05-16,[推荐评级]电气设备行业深度研究报告：新能源板块的资产负债表分析框架初探,中财网
2142,2018-05-15,汽车行业研究报告：从汽车百年历史角度看新能源汽车发展 消费元年开启 趋势不可阻挡,中财网
2143,2018-05-15,[看好评级]新能源行业周报：行业数据向好 过渡期持续,中财网
2144,2018-05-14,[推荐评级]家电行业周报：A股纳入MSCI时点临近 关注家电板块投资机会,中财网
2145,2018-05-14,华泰证券：新能源车产业链热度回升 配置细分领域龙头,金融界
2146,2018-05-14,[增持评级]电力设备与新能源行业周报：再议电动乘用车升级 电动车反转正当时,中财网
2147,2018-05-14,[强于大市评级]新能源汽车行业点评：继续走强 高端消费超预期,中财网
2148,2018-05-12,【平安】三花智控*002050*制冷配件龙头企业，汽零业务开启成长新空间*推荐,平安研究
2149,2018-05-11,[增持评级]【联讯汽车行业研究】2017年及2018Q1行业年报点评,中财网
2150,2018-05-11,[买入评级]三花智控(002050)点评：一季度空调阀件内销数据依旧靓丽,中财网
2151,2018-05-11,[增持评级]新能源汽车行业动态点评：新能源车持续高增长 龙头配置机遇显现,中财网
2152,2018-05-11,[推荐评级]中小盘新能源汽车行业专题二：新能源热管理系统：大爆发的前夜 细分领域龙头崛起,中财网
2153,2018-05-09,[增持评级]电力设备与新能源行业周报：电动车抢装火爆 淡季担忧证伪将迎来反转,中财网
2154,2018-05-09,[看好评级]新能源行业周报：5月份是过渡期 行业环境在改善,中财网
2155,2018-05-09,电动汽车行业观点聚焦：热管理系统：四大子系统 单车配套额提升3~6倍,中财网
2156,2018-05-08,[推荐评级]家电行业2017年报与2018年一季报总结：营收快增长 盈利能力有望改善,中财网
2157,2018-05-08,新能源汽车热管理系统行业专题报告：“三电”之外的新蓝海,中财网
2158,2018-05-07,[看好评级]新能源车年报&一季报总结：竞争加剧 重在格局,中财网
