,2021-12-31,荣盛石化：目前已顺利产出光伏料产品,Wind
1419,2020-06-29,石油石化行业周报：国际原油价格小幅下跌 涤丝和PTA价差缩窄,新浪
1420,2020-06-24,石油化工行业“炼化-化纤”产业链周报：2020年全球每日石油需求将创纪录减少810万桶,新浪
1421,2020-06-23,每周炼化：涤纶长丝产销低迷？,新浪
1422,2020-06-23,103家公司获机构调研（附名单）,证券时报网
1423,2020-06-22,化工行业周报：看好民营加油站龙头崛起 继续推荐新材料及精细化工细分龙头,新浪
1424,2020-06-19,融资客青睐15股，新宝股份买入占比高达50.34%,Wind
1425,2020-06-18,荣盛石化大宗交易成交1.65亿元,证券时报网
1426,2020-06-17,"荣盛石化现2笔大宗交易 共成交9,995.75万元",新浪
1427,2020-06-17,石油加工行业周报：纺服迎来传统淡季！,新浪
1428,2020-06-17,A股早报2020年6月17日星期三,Wind
1429,2020-06-16,民营大炼化方兴未艾 未来将迎业绩释放期-石化行业2020年中期投资策略,新浪
1430,2020-06-12,每周炼化：聚酯市场产销向好？,新浪
1431,2020-06-12,"荣盛石化现2笔大宗交易 共成交6,991.11万元",新浪
1432,2020-06-11,【方正化工】化工新材料周报：苹果成为OLED面板最大买家 中芯国际公告招股说明书,靠谱化工股
1433,2020-06-11,"荣盛石化现6笔大宗交易 共成交7,278.00万元",新浪
1434,2020-06-11,A股早报2020年6月11日星期四,Wind
1435,2020-06-10,"荣盛石化现2笔大宗交易 共成交39,023.34万元",新浪
1436,2020-06-08,【开源化工】新凤鸣深度报告：深耕细作稳扩张，长丝龙头将启航,Au化工
1437,2020-06-08,"荣盛石化现2笔大宗交易 共成交9,991.80万元",新浪
1438,2020-06-08,石油化工行业周报：油价的十字路口：价格战延续还是终结 油价或仍将震荡,新浪
1439,2020-06-04,"荣盛石化现1笔大宗交易 共成交2,970.00万元",新浪
1440,2020-06-02,化工行业周报：万华化学上调6月MDI挂牌价 继续看好周期复苏,新浪
1441,2020-05-27,桐昆股份(601233)首次覆盖报告：浙石化进入业绩释放期 疫情过后或迎双击,新浪
1442,2020-05-25,“炼化-化纤”产业链周报：美油价格创近两月新高 PTA-长丝应声上涨,新浪
1443,2020-05-25,大宗交易显现机构惜售优质筹码,Wind
1444,2020-05-22,荣盛石化：沙特阿美入股浙石化事项尽调基本完成,e公司
1445,2020-05-21,荣盛石化(002493.SZ)：每10股派现1.2元股权登记日5月27日,格隆汇
1446,2020-05-21,"荣盛石化现1笔大宗交易 共成交7,150.00万元",新浪
1447,2020-05-19,石油加工行业-每周炼化：PTA高库存难消化！,新浪
1448,2020-05-18,“炼化-化纤”产业链周报：原油拉涨刺激市场 涤纶长丝产销达190%-210%,新浪
1449,2020-05-15,广发证券股份有限公司关于新凤鸣集团股份有限公司2020年第一季度营业利润同比下降50%以上之专项检查报告 盈利能力下降,证券时报
1450,2020-05-14,一季度净利润增速超100%！这家石化企业持续增厚利润,机会宝
1451,2020-05-12,【天风石化张樨樨团队】涤纶长丝多因素短期拉涨，明年或是供需拐点,樨樨和她的油气小伙伴
1452,2020-05-12,2019年沪深两市纺服类上市公司体检报告出炉！整体态势朝健康方向转好,纺织网
1453,2020-05-12,谁最牛？沪深两市176家纺织服装类上市公司2019年业绩大盘点,全球纺织网
1454,2020-05-09,荣盛石化(002493)：举办投资者接待日活动,证券时报网
1455,2020-05-08,公募基金60份“亿元减持”名单：视觉中国等位列前三 减持股份,21世纪经济报道
1456,2020-05-08,荣盛石化(002493)：累计新增借款占2019年未经审计净资产的44.92% 大额借贷担保,纺织网
1457,2020-05-08,熔喷布扩产+打假，上游聚丙烯粉料从小众到“网红”,Wind
1458,2020-05-07,荣盛石化：累计新增借款占2019年未经审计净资产的44.92% 大额借贷担保,Wind
1459,2020-05-06,[路演]荣盛石化：公司目前产销平衡 回款政策基本是款到发货,全景网
1460,2020-05-06,[路演]荣盛石化：随着国内外疫情缓解 对航煤产品的销售也会有积极影响,全景网
1461,2020-05-06,[路演]荣盛石化：公司原油用于生产产品 不是直接根据原油价格计算跌价,全景网
1462,2020-04-30,荣盛石化(002493)：一季度净利升102.64%至12.26亿元,格隆汇
1463,2020-04-29,荣盛石化一季度净利润同比增长103%,上证报
1464,2020-04-29,荣盛石化(002493.SZ)：一季度净利升102.64%至12.26亿元,格隆汇
1465,2020-04-29,荣盛石化：一季度净利润同比增长102.64%,Wind
1466,2020-04-29,荣盛石化(002493)：评19年报及20Q1业绩预告,光大证券
1467,2020-04-27,安信陈果：低油价时代来临的影响与投资策略,陈果A股策略
1468,2020-04-27,【天风石化】炼化专题：海外炼化公司一季报透视,樨樨和她的油气小伙伴
1469,2020-04-23,荣盛石化(002493)：2019年度净利润升37.28%至22.07亿元 拟10派1.2元,格隆汇
1470,2020-04-23,荣盛石化“积草屯粮” 厚积之下如何薄发？,上证报
1471,2020-04-22,荣盛石化(002493.SZ)2019年度净利润升37.28%至22.07亿元 拟10派1.2元,格隆汇
1472,2020-04-22,荣盛石化：2019年净利润同比增长37.28%,Wind
1473,2020-04-21,数字经济推动杭州上市公司一季度 业绩逆势大涨,和讯
1474,2020-04-17,荣盛石化现3笔大宗交易总成交金额3016万元,证券时报网
1475,2020-04-17,A股共发生42宗大宗交易成交18.72亿元（4月17日）,Wind
1476,2020-04-17,荣盛石化今日大宗交易成交260万股，成交价11.6元折价2.6%,Wind
1477,2020-04-15,巴斯夫、陶氏和沙特基础工业位列2020全球化工最有价值品牌前三 中国荣盛石化名列第18位,自动化网
1478,2020-04-15,融资客青睐9股，海亮股份买入占比高达72.76%,Wind
1479,2020-04-14,168股每笔成交量增超50%,证券时报网
1480,2020-04-14,荣盛石化：一季度预计净利润同比增长98.0%~115.0%,Wind
1481,2020-04-14,荣盛石化：一季度净利润同比预增98%-115%,e公司
1482,2020-04-14,荣盛石化：预计一季度净利润同比增长98%-115%,Wind
1483,2020-04-12,5月是原油市场的双重拐点 ——OPEC+减产协议及G20能源部长会议的影响分析,化海锋云
1484,2020-04-03,浙江自贸试验区助推油气产业链发展，四家公司踩在政策,纺织网
1485,2020-03-13,【天风石化】2020年中期策略报告,樨樨和她的油气小伙伴
1486,2020-03-12,荣盛石化截至2020年2月底累计借款1054.68亿元,资本邦
1487,2020-03-12,荣盛石化：今年前2月累计新增借款95.90亿元 大额借贷担保,Wind
1488,2020-03-12,荣盛石化(002493.SZ)：2020年1-2月累计新增借款95.9亿元 大额借贷担保,格隆汇
1489,2020-03-12,抗疫阻击战还需“罩”得住，化纤企业为保原材料供应也是拼了！,中国纺织报
1490,2020-03-12,融资客青睐10股，荣盛石化买入占比高达39.31%,Wind
1491,2020-03-11,石油化工：短期油价承压,金融投资报
1492,2020-03-10,口罩原料产能将过剩？17家涨停公司提示风险，监管层已出手,e公司
1493,2020-03-09,背靠世界第一大港的浙石化贡献大，荣盛石化2019年净利润超22亿,第一纺织网
1494,2020-03-09,中国速度，中石化半月不到产出熔喷布，多家公司新增产能,Wind
1495,2020-03-08,中东股市崩了 A股石油产业链影响几何？,e公司
1496,2020-03-05,央企复工超八成，中小企业复工难，化工行业仍受运输困扰,华夏时报
1497,2020-03-02,浙江石化聚丙烯开始供货 第一条生产线月产量达4万吨,证券时报
1498,2020-03-02,荣盛石化(002493)：2019年净利22.23亿元增长38%,挖贝网
1499,2020-02-28,荣盛石化：2019年净利润同比增38.27%（业绩快报）,Wind
1500,2020-02-28,荣盛石化(002493.SZ)业绩快报：2019年度净利润升38.27%至22.23亿元,格隆汇
1501,2020-02-10,[公司]荣盛石化:公司生产的聚丙烯可以作为口罩的原材料,全景网
1502,2020-02-09,【方正化工】化工周报：玲珑轮胎携手分众传媒，强烈推荐万华化学、玲珑轮胎、恒力石化、荣盛石化、恒逸石化,靠谱化工股
1503,2020-02-02,【方正化工】化工周报：各化工企业助力抗击疫情，强烈推荐万华化学、玲珑轮胎、恒力石化、荣盛石化、恒逸石化,靠谱化工股
1504,2020-01-22,A股共发生81宗大宗交易成交21.97亿元（1月22日）,Wind
1505,2020-01-22,"荣盛石化现1笔大宗交易 共成交29,983.33万元",新浪
1506,2020-01-22,荣盛石化今日大宗交易成交2587万股，成交价11.59元折价3.09%,Wind
1507,2020-01-13,【天风研究·固收】信用早早报（1月13日）,固收彬法
1508,2020-01-10,债券重大事件2020年1月10日星期五,Wind
1509,2020-01-10,荣盛石化(002493.SZ)：2019年累计新增借款达上年末净资产的102.88% 大额借贷担保,格隆汇
1510,2020-01-10,荣盛石化：2019年累计新增借款占2018年经审计净资产的102.88% 大额借贷担保,Wind
1511,2020-01-08,[公司]荣盛石化：非公开发行6亿新股获证监会核准 第三季度单季创最佳盈利水平,全景网
1512,2020-01-08,荣盛石化(002493)：非公开发行股票获证监会核准,新浪
1513,2020-01-07,荣盛石化持续募资 非公开发行6亿新股获证监会核准,新京报
1514,2020-01-07,荣盛石化(002493.SZ)：定增申请获中国证监会核准,格隆汇
1515,2020-01-07,荣盛石化：PTA产品盈利能力有望持续向好,Wind
1516,2020-01-07,荣盛石化(002493)：PTA行业过剩局面目前得到有效改善,第一财经
1517,2019-12-30,中国最大炼化项目投产 一期产油2000万吨,经济观察网
1518,2019-12-30,荣盛石化明年互保额度1206亿 远超去年净资产规模,新京报
1519,2019-12-30,荣盛石化旗下4000万吨炼化项目一期投产,新京报
1520,2019-12-30,荣盛石化(002493.SZ)：4000万吨/年炼化一体化项目(一期)全面投产,格隆汇
1521,2019-12-25,化工龙头价值分析系列之五：荣盛石化,赵辰看周期
1522,2019-12-24,"荣盛石化现1笔大宗交易 共成交3,226.96万元",新浪
1523,2019-12-24,荣盛石化今日大宗交易成交257.54万股，成交价12.53元溢价1.87%,Wind
1524,2019-12-23,化工：化工品价格小幅上涨 荐8股,安信证券
1525,2019-12-18,A股共发生114宗大宗交易成交27.4亿元（12月18日）,Wind
1526,2019-12-18,"荣盛石化现1笔大宗交易 共成交9,989.77万元",新浪
1527,2019-12-18,融资客青睐15股，四川美丰买入占比高达43.72%,Wind
1528,2019-12-17,沙特阿美或入股浙石化 负债累累的荣盛石化迎转机？,国际金融报
1529,2019-12-16,化工：天然气供需变化及对石化行业的影响 荐11股,申万宏源
1530,2019-12-13,"荣盛石化现1笔大宗交易 共成交35,187.18万元",新浪
1531,2019-12-13,荣盛石化：非公开发行股票申请获通过,e公司
1532,2019-12-12,"荣盛石化现1笔大宗交易 共成交13,202.00万元",新浪
1533,2019-12-11,"荣盛石化现1笔大宗交易 共成交11,570.00万元",新浪
1534,2019-12-09,荣盛募资80亿投入浙江石化项目二期 沙特阿美即将入股,新京报
1535,2019-12-04,PTA新投产装置开车 漫漫跌势何时结束,产业经济新闻网
1536,2019-11-27,荣盛石化大幅拉升0.16% 股价创近2个月新高,金融界
1537,2019-11-26,荣盛石化(002493.SZ)完成发行10亿元绿色公司债券,格隆汇
1538,2019-11-25,荣盛石化大幅拉升3.13% 股价创近2个月新高,金融界
1539,2019-11-19,荣盛石化(002493.SZ)拟发行不超10亿元绿色公司债券,格隆汇
1540,2019-11-12,方正证券丨周报聚焦1104-1108,方正证券研究
1541,2019-11-07,荣盛石化：Q3业绩维持增长，静待浙石化投产,证券时报网
1542,2019-11-05,炼化一体化正在解体，未来油煤气化工谁能胜出？,赵辰看周期
1543,2019-10-29,【方正化工】荣盛石化深度报告：全新视角，以概率和价格透析法分析浙江石化的盈利,方正证券研究
1544,2019-10-28,【天风石化】荣盛石化：资产负债表持续扩张，浙石化一期全面投产,樨樨和她的油气小伙伴
1545,2019-10-28,【申万石化】荣盛石化（002493）——投资收益贡献业绩增长，看好后续一体化竞争力,申万石油化工
1546,2019-10-28,化工：丙烯主要生产流程及各工艺路线评价 荐11股,申万宏源
1547,2019-10-27,荣盛石化(002493.SZ)前三季度净利润增长0.92%至18.46亿元,格隆汇
1548,2019-10-27,荣盛石化：前三季度净利润同比增0.92%,Wind
1549,2019-10-24,"石油化工行业深度报告：国际化对标与复盘,透视大炼化产能演变与竞争力提升",格隆汇
1550,2019-10-23,化工：国际化对标与复盘 荐6股,申万宏源
1551,2019-10-18,A股共发生42宗大宗交易成交12.36亿元（10月18日）,Wind
1552,2019-10-18,"荣盛石化现2笔大宗交易 共成交37,188.23万元",新浪
1553,2019-10-18,荣盛石化今日大宗交易成交3317.42万股，成交价11.21元折价0.36%,Wind
1554,2019-10-18,BP联手浙江石化投资全球最大醋酸生产基地 金额暂未明,新京报
1555,2019-10-17,石油化工板块跌逾1%,Wind
1556,2019-10-15,"荣盛石化现1笔大宗交易 共成交2,240.00万元",新浪
1557,2019-10-15,方正证券丨周报聚焦1008-1011,方正证券研究
1558,2019-10-13,化工：化工景气指数继续下行 荐8股,方正证券
1559,2019-10-12,下周主流机构最看好的板块个股,都市快报
1560,2019-10-02,荣盛押注千亿浙江石化：在建加油站55座拟建700座,新京报
1561,2019-09-23,荣盛集团负债1235亿 联手巨化集团接盘荣盛石化资产 偿债能力下降,新京报
1562,2019-09-23,化工：DMC 乙二醇 甲醇涨价 荐30股,安信证券
1563,2019-09-22,煤炭石油：石化行业周报 沙特被袭事件后续仍存不确定性,川财证券
1564,2019-09-20,原油价格上涨 多板块回暖,证券市场周刊
1565,2019-09-20,化工：化工产品价格大幅上涨 荐8股,西南证券
1566,2019-09-18,荣盛石化(002493.SZ)子公司拟转让辰宇置业及辰和宇贸易100%股权 资产异常,格隆汇
