,2021-12-31,煤炭坐上“过山车”：价格疯涨后企稳回落,中国经营网
2454,2018-10-31,华能国际：10月30日融资余额为1.99亿元，较前一日骤降5.14%,Wind资讯
2455,2018-10-30,电气设备：前三季度光伏新增装机34.54GW,川财证券
2456,2018-10-30,『早安，新时代！』晨会早读2018/10/30：今日关注利安隆、中铁工业、通威股份、中材国际,新时代证券研究
2457,2018-10-30,【新时代中小盘 孙金钜团队】《公司法》修订，股份回购迎来新高潮,新时代证券研究
2458,2018-10-29,986家A股公司前三季经营性现金流改善,中证报
2459,2018-10-28,A股处历史低位，为什么这361只股票反而“越跌越贵”？,证券时报网
2460,2018-10-26,盘点|2018年前三季：A股有7家公司收入超千亿元，建设银行最赚钱,国际金融报
2461,2018-10-26,【川财研究所*业绩点评】华能国际（600011）：收入端量价齐升，业绩反转还待煤价回落,川财研究
2462,2018-10-26,【华创电新】本周重点覆盖公司信息归总,华创电新研究
2463,2018-10-25,融资客最看好个股一览,证券时报
2464,2018-10-25,【平安重点】华能国际*600011*旺季亏损，全年业绩恐难及预期*中性 亏损,平安研究
2465,2018-10-25,平安研报20181025,平安研究
2466,2018-10-25,"环保及公用事业周报:气温偏低及中秋假期影响,9月份发电量同比仅增4.6%,煤炭产量环比增加近千万吨",安信证券
2467,2018-10-24,西南环保公用-华能国际（600011）三季报点评：资产计提减值、投资收益下降致业绩下滑 资产异常,--
2468,2018-10-24,【华创环保公用】华能国际三季报点评：业绩不及预期，主营业务无碍 盈利能力下降,微信
2469,2018-10-24,电气设备：1-9月全国规模以上港口货物吞吐量同比增2.6%,川财证券
2470,2018-10-24,能源交运：发电增速有所回落继续关注确定性机会,中信建投
2471,2018-10-24,【数据揭秘】10月23日 融资客最看好的前20只个股,每日经济新闻
2472,2018-10-24,【申万公用环保】华能国际（600011）2018年三季报点评：三季度业绩低于预期盈利改善仍待煤价下移,申万环保公用
2473,2018-10-23,【国君公用-日报】云南1-9月市场化交易电量达621.38亿千瓦时 同比增长24.08%,国君公用周妍之每日资讯
2474,2018-10-23,华能国际：前三季度净利同比降29%,e公司
2475,2018-10-23,电力：9月用电量增速8.0% 二产增速回落,广发证券
2476,2018-10-23,电力：海阳核电1号机组具备商运条件,川财证券
2477,2018-10-22,A股头条之上市公司公告精选（10.23）,金融界
2478,2018-10-22,10月22日晚间上市公司十大重磅公告,巨丰财经
2479,2018-10-22,[快讯]10月22日晚间沪深两市重要公司公告一览-更新中,中财网
2480,2018-10-22,申万宏源：募资额集中下调 发行前涨幅提升推动折价率攀至高位,申万宏源
2481,2018-10-22,东方电气：约5亿元认购华能国际7633万股股票,e公司
2482,2018-10-22,10月22日 收盘突破年线个股一览,每日经济新闻
2483,2018-10-22,西南环保公用-9月发电量数据点评：9月发电量增速4.6%，工业用电需求减弱,--
2484,2018-10-19,能源板块领跌港股 花旗下调多只股票目标价,中证网
2485,2018-10-19,【国君公用-日报】发改委通报增量配电业务改革第一批试点项目进展,微信
2486,2018-10-18,华能国际：前三季度售电量同比增11%,e公司
2487,2018-10-18,盘前参考：杭州加入 国资一箭多雕 25万人无眠之夜,中财网
2488,2018-10-18,"公用事业行业重点公司2018年三季报业绩前瞻:发电效率持续改善,看好清洁能源优质标的",申万宏源
2489,2018-10-17,10月17日 收盘突破年线个股一览,每日经济新闻
2490,2018-10-17,电气设备：10月上旬LNG价格旬环比降1.2%,川财证券
2491,2018-10-17,10月17日 盘中突破年线个股一览,每日经济新闻
2492,2018-10-17,广证恒生-顶级策略-弱势盘整-20181017,广证恒生策略研究
2493,2018-10-16,重点关注：山西省发改委发布《山西省“十三五”综合能源发展规划》，力争“十三五”末外送电能力达3930万千瓦,长江电力及公用事业
2494,2018-10-15,电力行业周报：9月风企发电量增速加快 煤企升10月长协煤价,中财网
2495,2018-10-15,电力行业周报：多个省份发布落后煤电机组淘汰计划,中财网
2496,2018-10-15,【国君公用|行业周报】各省份电价下调目标基本完成，美国针对中国民用核能发布相关禁令,微信
2497,2018-10-14,【长江证券电力公用|一周核心总结】各省一般工商业电价调降持续推进，有望持续推升用电需求增长,长江电力及公用事业
2498,2018-10-11,【银河国际】策略 - A股市场的高alpha值大盘股,银河国际
2499,2018-10-09,[公告摘要]哈尔滨电气(01133.HK)拟认购华能国际非公开发行7633.59万股A股,格隆汇
2500,2018-10-09,哈尔滨电气(01133)斥5亿元认购华能国际(00902)非公开发行的7633.59万股A股,智通财经
2501,2018-10-09,【电力公用】今冬“煤改气”规划落地，火电业绩有望持续改善,中信建投证券研究
2502,2018-10-08,华能国际午后异动重挫5.06%报7.32元 成交1.09亿元,腾讯网
2503,2018-10-07,【国君公用|行业周报】可再生能源配额制再征意见，年内有望落地,妍姐电报
2504,2018-10-03,皖能电力2018半年报点评：扭亏为盈符合预期，期待优质资产注入,南方财富网
2505,2018-09-29,强势股追踪 主力资金连续5日净流入89股,证券时报网
2506,2018-09-29,"环保及公用事业周报:8月全社会用电量同比高增8.8%,二产增量贡献最大,动力煤迎峰度冬前或淡季更淡",安信证券
2507,2018-09-28,全球资金流向监测：除新兴债市外，其他均现流出,Kevin策略研究
2508,2018-09-28,【安信环保公用邵琳琳团队】煤电淘汰落后产能力度加码，利好火电龙头,安信证券环保公用研究
2509,2018-09-28,两市融资余额下滑 这些个股获融资资金逆市加仓,证券时报网
2510,2018-09-28,【晨会纪要】策略丁文 银河证券晨会纪要—20180928,中国银河证券研究
2511,2018-09-27,【数据揭秘】09月26日 融资客最看好的前20只个股,每日经济新闻
2512,2018-09-26,公用事业：电力供需环境将持续改善,方正证券
2513,2018-09-26,【民生环保行业点评】8月用电增速回升，水电强劲、火电利用小时改善明显,东单保保
2514,2018-09-26,电气设备：1-8月全国原油加工量同比增长8.7% 荐7股,川财证券
2515,2018-09-26,降低电源上网电价，同与不同,EBS公用环保研究
2516,2018-09-26,"电力行业:华能国际,浙能电力",信达证券
2517,2018-09-25,电力：8月用电增速小幅反弹 荐1股,广发证券
2518,2018-09-25,顶级策略(第27319期):低开低走,正点财经
2519,2018-09-25,【民生环保公用周观点】环保专项债有望拓宽项目资金来源，秦皇岛港限制调出致动力煤持续反弹,东单保保
2520,2018-09-24,公用事业：8月用电量同比增长8.8% 荐7股,方正证券
2521,2018-09-21,电价调整风险未完 西昌电力降电价净利预减636万,e公司
2522,2018-09-20,【华创环保公用】每日信息速递20180920,V蓝环保信息速递
2523,2018-09-20,电力行业：踏平坎坷成大道,顶尖财经网
2524,2018-09-20,【川财研究所*常规报告】8月用电量增速回升，行业景气度持续向好,川财研究
2525,2018-09-20,早安！方正最新观点20180920,方正证券研究
2526,2018-09-20,"环保及公用事业行业周报:8月全国发电量同比+7.3%,河北发文禁止环保“一刀切”",安信证券
2527,2018-09-19,华泰证券：火电股有望迎来业绩和估值双升,e公司
2528,2018-09-18,09月18日 34只个股已连涨5天,每日经济新闻
2529,2018-09-18,【天风电力公用】江苏国信：周期轮回逐渐走出底部，背靠发电大省助力业绩增长,环保公用研究风向标
2530,2018-09-18,【天风电力公用】华能国际：上半年业绩增170%，火电利用小时持续改善,环保公用研究风向标
2531,2018-09-18,电力：8月用电量增速8.8%小幅反弹 荐1股,广发证券
2532,2018-09-18,电气设备：8月天然气产量同比增长9.7%,川财证券
2533,2018-09-18,广证恒生-顶级策略-低开低走-20180918,广证恒生策略研究
2534,2018-09-18,"火电行业2018中报总结:火电行业筑底反转,盈利拐点来临",国联证券
2535,2018-09-17,电改政策陆续落地火电板块持续推荐,顶尖财经网
2536,2018-09-17,09月17日 29只个股已连涨5天,每日经济新闻
2537,2018-09-17,【川财研究所*常规报告】发电量保持较快增长，关注水电和火电,川财研究
2538,2018-09-17,【国君公用|行业周报】山东上海降电价涉及上网电价，但影响微弱,妍姐电报
2539,2018-09-17,【国君公用|行业点评】电价下调负面影响有限，长期供需改善空间大,妍姐电报
2540,2018-09-16,【天风电力公用】陕榆林上网电价降低不易复制—电源点优势+特高压送电需求,环保公用研究风向标
2541,2018-09-16,公用事业：8月全国发电量同比+7.3% 荐5股,安信证券
2542,2018-09-14,【晨会纪要】策略丁文 银河证券晨会纪要—20180914,中国银河证券研究
2543,2018-09-12,广证恒生-顶级策略-涨跌互现-20180912,广证恒生策略研究
2544,2018-09-11,两地电改政策落地 关注火电板块投资机会,证券时报网
2545,2018-09-11,电力行业2018年中报综述：上半年量价齐升带动火电底部复苏,长江证券
2546,2018-09-10,公用事业：监测行业市场有望加速释放 荐5股,国信证券
2547,2018-09-10,五大发电上市公司半年报出炉！可再生能源装机提升,中国能源报
2548,2018-09-10,财融汇·个股研报精选,财通证券融资融券部
2549,2018-09-10,【数据揭秘】09月07日 融资客最看好的前20只个股,每日经济新闻
2550,2018-09-10,【国君公用|行业周报】特高压核准加速，天然气迎政策利好（2018.09.03-2018.09.07）,妍姐电报
2551,2018-09-09,【长江证券电力公用|一周核心总结】能源局推进特高压建设，西南水电外送通道持续落地,长江电力及公用事业
2552,2018-09-09,电力：电力市场化交易让利幅度继续缩窄,川财证券
2553,2018-09-08,“去产能”红利释放 逾七成煤企业绩增长,中国经营网
2554,2018-09-07,全球资金流向监测：新兴流出扩大， 中国流入放缓,Kevin策略研究
2555,2018-09-07,【晨会纪要】策略丁文 银河证券晨会纪要—20180907,中国银河证券研究
2556,2018-09-06,华能国际：火电龙头触底反弹，关注防御价值,安信证券
2557,2018-09-06,9月6日券商晨会研报汇编,证券日报
2558,2018-09-06,"电力行业周报:输电价格调整利好水电,煤机市场电量占比、价差扩大",平安证券
2559,2018-09-05,【公用环保丨郭丽丽】电力板块18年中报总结：量价齐升助推火电盈利改善，煤价下降为板块带来业绩弹性,方正证券研究
2560,2018-09-03,金融业中报大观:重仓蓝筹 华夏等国家队基金扎堆亏损,新金融观察
2561,2018-09-03,A股研发投入持续加码 126家公司力度超去年全年,证券时报
2562,2018-09-03,【国君公用|行业周报】跨省跨区输电价格降低，首个电力现货市场试运行（2018.8.27-2018.8.31）,妍姐电报
2563,2018-09-02,【长江证券电力公用|一周核心总结】上半年量价齐升带动火电底部复苏，电力板块实现业绩持续改善,长江电力及公用事业
2564,2018-09-02,【民生环保公用周观点】融资趋紧致环保中报继续下滑，电力、燃气平稳增长,东单保保
2565,2018-09-02,电力：防御属性突出 超额收益显著,广发证券
2566,2018-08-31,电煤价格持续回落,中国能源报
2567,2018-08-30,华能蒙城县小涧二期风电（100MW）工程可研及勘察设计中标结果公示,北极星电力
2568,2018-08-30,"环保及公用事业行业周报:环保督查成为常规,电网继续承担降电价责任",国海证券
2569,2018-08-29,皖能电力遇到“真爱” 调整方案迎娶神皖能源,e公司
2570,2018-08-28,[推荐评级]公用事业行业周报：发改委发布第四批降电价措施 发电端不受影响继续坚定推荐,中财网
2571,2018-08-28,[推荐评级]环保及公用事业行业周报：土壤污染调查市场逐步释放 需求回落下火电盈利有望改善,中财网
2572,2018-08-28,[快讯]万家红利基金公布半年报 收益为-10.11%,中财网
2573,2018-08-28,电力行业:华能国际、浙能电力,信达证券
2574,2018-08-27,[强于大市评级]电力行业周报：降电价行动收官在即 发电利用小时持续提升,中财网
2575,2018-08-27,【国君公用|行业周报】降电价举措加码电网端，核电审批重启预期升温,妍姐电报
2576,2018-08-27,中国神华预计上半年日赚1.3亿元,电缆网
2577,2018-08-27,电力行业周报：严控自备电厂减轻发电侧电价压力 带来利用小时提升,中财网
2578,2018-08-27,[推荐评级]电力行业月报201808期：标杆电价下调风险基本解除 电力板块基本面向好,中财网
2579,2018-08-24,【方正公用环保郭丽丽团队】陕西省第四次调整电价：一般工商业目录销售电价和输配电价均降1分/千瓦时,公用环保郭丽丽团队
2580,2018-08-24,[买入评级]电力行业深度跟踪：7月用电增速同比下滑 工业用电增速大幅回落,中财网
2581,2018-08-24,[增持评级]关于近日国家发改委特急文件的点评(公用事业行业)：降低一般工商业电价再添新举措 火电上网电价调整担忧可消除,中财网
2582,2018-08-23,【方正公用环保郭丽丽团队】国务院常务会议：加强天然气管网、储气库、接收站等设施建设和互联互通,公用环保郭丽丽团队
2583,2018-08-23,【安信环保公用邵琳琳团队】发改委新增3项措施推进降电价：降电价任务主要由电网公司承担，不涉及调整标杆电价,安信证券环保公用研究
2584,2018-08-23,华能国际午后异动拉升5.06%报7.27元 成交1.5亿元,腾讯网
2585,2018-08-23,[增持评级]中电联发布1-7月电力工业运行简况点评(电力行业)：7月用电量增速略有下滑 居民用电增速加快,中财网
2586,2018-08-23,[谨慎推荐评级]电力行业月报：用电需求增速连续回落 风电发电量保持高增长,中财网
2587,2018-08-23,【华创环保公用】电力行业重大事项点评：追加措施未涉及发电侧，标杆电价下调风险基本解除,V蓝环保观察
2588,2018-08-23,银河证券：看好盈利能力突出的风电运营商,e公司
2589,2018-08-23,【民生环保公用行业点评】7月用电量增速持续回落，行业竞争格局逐步改善,东单保保
2590,2018-08-23,73家入摩公司披露中期业绩 57家公司实现利润增长,中证报
2591,2018-08-23,公用事业行业点评报告:7月份全社会用电量同比增长6.8%,国联证券
2592,2018-08-22,电力环保行业动态点评：7月用电量增速回落，行业向好趋势不改,川财证券
2593,2018-08-22,发钱啦！华能国际15亿、大唐发电16.7亿...各大电力上市公司年度分红方案出炉 今年你能分到多少钱,北极星电力
2594,2018-08-22,1146份中报显示：逾七成公司净利增长,证券日报
2595,2018-08-21,广证恒生-顶级策略-探底反弹-20180821,广证恒生策略研究
2596,2018-08-20,公用事业：看好电力板块防御性 荐4股,中信建投
2597,2018-08-20,本周超千家公司披露中报 高增长低估值个股受到机构青睐,金融界
2598,2018-08-20,[买入评级]公用事业行业深度研究：用电增速回落 看好电力板块防御性,中财网
2599,2018-08-20,[推荐评级]环保及公用事业行业周报：山西新增4市焦炭产量全国占比大 发电增速回落将带动煤价趋稳,中财网
2600,2018-08-20,[增持评级]公用事业行业周报：7月用电量同比增长6.8% 三代核电再传捷报,中财网
2601,2018-08-20,[增持评级]公用事业行业动态点评：7月用电需求高景气依旧 持续推荐火电板块,中财网
2602,2018-08-20,[推荐评级]公用事业行业周报：7月用电量增速环比下滑 核电三代机组陆续并网发电,中财网
2603,2018-08-20,[推荐评级]7月电力行业数据点评：居民用电需求大增 水电向好挤压火电发电空间,中财网
2604,2018-08-20,深度丨华能集团在湘新能源产业发展透视,电力新闻网
2605,2018-08-20,[优于大市评级]公用事业行业周报：降上网电价可能性减小 火电有望估值修复,中财网
2606,2018-08-20,7月电力数据：用电量同比+6.8% 高基数不改各行业用电增速韧性,中财网
2607,2018-08-20,电力行业周报：一般工商业用户电价下降目标或实现 发电侧压力减弱,中财网
2608,2018-08-20,[买入评级]公用事业与环保产业行业周报：现金流为王 公用事业防御强,中财网
2609,2018-08-19,[买入评级]电力行业跟踪：7月二产用电量增速回落 三产、居民用电增速持续高增长,中财网
2610,2018-08-18,781份中报逾七成报喜 三大财务指标掘金白马股,证券日报
2611,2018-08-17,[增持评级]2018年7月电量数据点评(公用事业行业)：用电量增速可观 水电表现向好,中财网
2612,2018-08-17,144只股短线走稳 站上五日均线,证券时报
2613,2018-08-17,【7月电量数据点评】用电量增速可观，水电表现向好,EBS公用环保研究
2614,2018-08-17,【事件点评】“一般工商业电价平均下降10%”已近完成,EBS公用环保研究
2615,2018-08-17,[增持评级]发改委供给侧结构性改革专题新闻发布会点评(公用事业行业)：“一般工商业电价平均下降10%”已近完成,中财网
2616,2018-08-17,[优于大市评级]公用事业行业点评：煤炭增量有空间 火电反转正当时,中财网
2617,2018-08-17,市场反弹主线未变 后市震荡筑底走势概率较大,巨丰财经
2618,2018-08-16,关于核准华能国际电力股份有限公司向合格投资者公开发行公司债券的批复,证监会
2619,2018-08-16,巨丰投顾：通讯和国企改革板块发力 沪指2700点底部仍有效,巨丰财经
2620,2018-08-16,华能国际:电力市场回暖 业绩大幅回升,国海证券
2621,2018-08-16,[看好评级]电力行业系列报告(7)：气候因素是2018年上半年用电量加速增长主因,中财网
2622,2018-08-15,7月增速略有回落火电长期向好态势不改,顶尖财经网
2623,2018-08-15,60股获券商买入评级 保利地产目标涨幅达119.44%,Wind
2624,2018-08-15,电力行业日报：7月份全国发电量同比增长5.7%,中财网
2625,2018-08-14,华创证券：上调华能国际评级至强推,Wind
2626,2018-08-14,公用环保：个别省份上网电价下调 改变了什么？,光大证券
2627,2018-08-14,电力行业:华能国际,信达证券
2628,2018-08-13,电力：1-7月份浙江全社会用电量同比增长9.5%,川财证券
2629,2018-08-13,环保行业：持续看好火电首推垃圾焚烧伟明环保,顶尖财经网
2630,2018-08-13,[推荐评级]环保及公用事业行业周报：环保板块中报业绩分化明显 动力煤价短期反弹,中财网
2631,2018-08-13,广证恒生-融资融券日报-沪指上涨，两融下降-20180813,广证恒生策略研究
2632,2018-08-13,财融汇·个股研报精选,财通证券融资融券部
2633,2018-08-11,证金公司青睐绩优品种 3只社保基金齐聚云图控股,证券时报
2634,2018-08-11,71家公司中报净利润同比翻番 13亿元大单抢筹6只绩优股,证券日报
2635,2018-08-11,124只个股获券商青睐 四维度选出10只绩优股,证券日报
2636,2018-08-10,沪指小幅上涨0.02%突破2700点关口 渔业、化学制药等板块领涨,腾讯网
2637,2018-08-10,电力行业日报：AP1000依托工程全部进入带核运行阶段,中财网
2638,2018-08-09,东方证券：火电行业有望走出长期底部区域,证券时报网
2639,2018-08-09,关注高股息率行业周期板块有望带动市场企稳,证券导报
2640,2018-08-09,[增持评级]华能国际(600011)中报点评：发电量和电价上升驱动上半年业绩大幅增长,中财网
2641,2018-08-09,[强于大市评级]电力行业点评：陕榆林上网电价降低不易复制-电源点优势+特高压送电需求,中财网
2642,2018-08-09,公用事业行业陕西省物价局关于调整陕西电网电力价格的通知点评:陕西缘何下调燃煤机组上网电价,光大证券
2643,2018-08-08,[买入评级]电力行业简评：陕西榆林电网下调煤电上网电价 应作特例看待,中财网
2644,2018-08-08,[看好评级]电力行业深度报告：火电行业有望走出长期的底部区域,中财网
2645,2018-08-08,46家公司公布半年报，超七成业绩增长，高质量增长股成机构最爱,中财网
2646,2018-08-08,近期 3 个风电项目进展一览,北极星电力
2647,2018-08-08,财融汇·个股研报精选,财通证券融资融券部
2648,2018-08-08,陕西缘何下调燃煤机组上网电价？——陕西省物价局关于调整陕西电网电力价格的通知点评,EBS公用环保研究
2649,2018-08-08,沪指强势反弹2.74% 多维度详解77只机构扎堆推荐股,中财网
2650,2018-08-07,【国君环保徐强】今日环保-碧水源上半年扣非净利同比增长10.20%,国君环保徐强之环保资讯
2651,2018-08-07,273亿再加仓 五概念受追捧或成主线,证券之星
2652,2018-08-07,最赚钱的煤企！神华预计上半年日赚1.3亿元,北极星电力
2653,2018-08-07,华泰策略：周期板块望带动市场企稳 关注高股息率行业,金融界
2654,2018-08-07,A股价值布局时间窗开启 三维度解密67只高成长股,证券日报
2655,2018-08-07,"电力行业周报:中电联发布供需预测报告,能源局公布可再生能源情况",平安证券
2656,2018-08-07,"环保及公用事业行业周报:京津冀大气污染防治加强监测体系建设,全年用电量超预期关注火电",国海证券
2657,2018-08-06,环保行业：电力防守突出 “煤改气”催化天然气消费,国金证券
2658,2018-08-06,融资客最看好个股一览,证券时报
2659,2018-08-06,快来看看“国家队”青睐 哪些个股,重庆商报
2660,2018-08-06,华泰证券：周期板块有望带动市场企稳 关注高股息率行业,证券时报网
2661,2018-08-06,怎么回事？大消费成了领跌行业低估值股票也不抗跌了,顶尖财经网
2662,2018-08-06,"华能国际:盈利持续改善,弹幅度仍待提升",平安证券
2663,2018-08-05,【长江证券电力公用|一周核心总结】吉林开征自备电厂交叉补贴，有望利好统调电厂利用小时提升,长江电力及公用事业
2664,2018-08-04,74只个股获10家以上机构扎堆看好 六股值得期待,证券日报
2665,2018-08-04,中报即将进入披露高峰期：主板公司盈利稳定 中小创业绩增幅放缓,广州日报
2666,2018-08-03,广证恒生-顶级策略-弱势回调-20180803,广证恒生策略研究
2667,2018-08-03,“政策+业绩”优势提升电力板块热度 4股掘金,中财网
2668,2018-08-03,“政策+业绩”优势提升电力板块热度机构集体推荐5只绩优白马股,顶尖财经网
2669,2018-08-03,浙商早班车2018.08.03,浙商证券研究所
2670,2018-08-03,【浙商电力新能源】煤价再度失守关键点位，火电改善持续,浙商证券研究所
2671,2018-08-03,需求增长 火电板块上半年业绩向好,中证报
2672,2018-08-02,【国君环保徐强】今日环保-《广东省2018年节能减排工作推进方案》发布,国君环保徐强之环保资讯
2673,2018-08-02,重磅文件落地！国企改革“路线图”确定了！消息一出股市振奋了,中财网
2674,2018-08-02,174公司公布半年报 36家业绩增幅翻倍,证券时报
2675,2018-08-02,财融汇·个股研报精选,财通证券融资融券部
2676,2018-08-02,华能国际上半年实现净利21.29亿元 同比增长170.29%,北极星电力
2677,2018-08-02,【川财研究所*业绩点评】华能国际（600011）：业绩改善明显，受益电力市场化改革,川财研究
2678,2018-08-02,【华泰证券研究所】每日晨会启明星20180802,华泰证券研究所
2679,2018-08-02,机构看好国企改革主题 逾13亿元大单追捧32只潜力股,证券日报
2680,2018-08-01,【国君公用|公司点评】华能国际：同比大增符合预期，全年业绩有望超预期——华能国际2018年半年报点评,妍姐电报
2681,2018-08-01,华能国际：协议锁定打消持续分流疑虑,方正证券
2682,2018-08-01,电力行业卓越推：长江电力(600900)、华能国际(600011),中财网
2683,2018-08-01,全国煤矿数量减少至7000处 去产能利好三股,证券之星
2684,2018-08-01,【国信环保公用】华能国际(600011.SH)2018半年报点评：电量电价齐升，业绩增长170%,青力出品
2685,2018-08-01,今日涨停板股票预测：8月1日新能源汽车概念或强势爆发,金融界
2686,2018-08-01,15股昨夜发利好 今日待涨停,中财网
2687,2018-08-01,金股预测早间版：8股有望开启估值修复,巨丰财经
2688,2018-08-01,【申万公用环保】华能国际（600011）2018年中报点评：电力主业量价齐升，上半年业绩同比大增,申万环保公用
2689,2018-08-01,电力行业日报：北京分两批降低一般工商业电价,中财网
2690,2018-08-01,【环保】华能国际：上半年业绩增170%，火电利用小时持续改善,天风研究
2691,2018-08-01,"华能国际2018年中报点评:火电遇良机,龙头最受益",光大证券
2692,2018-07-31,重点关注：北京发布《关于调整输配电价及销售电价有关问题的通知》，两批次共降低一般工商业输配、电度电价1.75分/千瓦时,长江电力及公用事业
2693,2018-07-31,沪深上市公司18年7月31日晚间上市公司重要公告,全景网
2694,2018-07-31,【国君公用-日报】国家能源集团召开2018年中工作会议,国君公用周妍之每日资讯
2695,2018-07-31,公告精选：美年健康称不存在无证上岗等情形；方大炭素上半年净利预增逾6倍,e公司
2696,2018-07-31,公告精选丨利源精制、科融环境预计中报变脸 ；美年健康回复深交所，相关人员执业资格证照齐全有效,每日经济新闻
2697,2018-07-31,方大炭素上半年净利预增659%到679% 多家公司公布中报,第一财经
2698,2018-07-31,公告精选：方大炭素上半年净利预增逾6倍；美的集团已耗资约8亿元回购股份,e公司
2699,2018-07-31,华能国际聘任赵克宇担任公司总经理,凤凰网
2700,2018-07-31,华能国际：电量增长 上半年盈利逾21亿同比增1.7倍,e公司
2701,2018-07-31,晚间重要公告2018年7月31日星期二,Wind
2702,2018-07-31,华能国际：上半年净利润同比增170.29%,Wind
2703,2018-07-31,华能国际：上半年实现净利润21.3亿元同比增1.7倍,金融界
2704,2018-07-31,华能国际公布半年报,凤凰网
2705,2018-07-31,周三沪深上市公司重大公告速递（2018.8.1）,证券之星
2706,2018-07-31,【电力概念股】全国统一电力市场建设方案初步完成 受益股,金融界
2707,2018-07-31,川财证券：电力行业景气度持续向好 关注优质电力企业,e公司
2708,2018-07-31,电力行业日报：上半年江苏市场化交易电量同比增长40%,中财网
2709,2018-07-30,今日151只个股突破五日均线,证券时报
2710,2018-07-30,社保基金与北上资金齐增持 这些绩优股获提前布局,证券时报
2711,2018-07-30,[强于大市评级]电力行业周报：第三批降电价措施落地 北方清洁取暖试点扩容,中财网
2712,2018-07-30,[推荐评级]环保及公用事业行业周报：黑臭水体万亿市场蓄势待发 农村污染攻坚战打响,中财网
2713,2018-07-30,[增持评级]公用事业与环保行业周报：煤价持续走弱 继续推荐火电,中财网
2714,2018-07-30,今日盘中突破五日均线个股一览,证券时报网
2715,2018-07-30,【民生环保公用周观点】环保板块低配有望反转，煤价回落火电盈利修复,东单保保
2716,2018-07-30,电力行业周报：上半年行业利润增长 新能源补贴维持20年不变,中财网
2717,2018-07-30,火电业绩反弹叠加定价权提升 行情仍望继续,证券之星
2718,2018-07-30,华能国际：7月27日融资余额为1.96亿元，较前一日骤降9.04%,Wind资讯
2719,2018-07-30,借CCTV节目，点评电力板块（浙商证券 郑丹丹，2018.7.30）,分析师
2720,2018-07-29,电力：发改委再发文推动一般工商业电价降低 荐7股,川财证券
2721,2018-07-27,发改委提进一步加快电力体制改革 四股可以关注,证券之星
2722,2018-07-27,电力概念股龙头股 2018火电概念股一览表,金融界
2723,2018-07-27,热点追踪：LED 显示屏迎来涨价潮，关注受益产业链板块,国元财富管理
2724,2018-07-26,多部门力促电力市场化交易 逾2亿元大单抢筹8只电力股,金融界
2725,2018-07-26,7月份全国拟在建垃圾发电、热电厂项目,北极星电力
2726,2018-07-26,电力环保行业日报：发改委再次发文促一般工商业电价降低,中财网
2727,2018-07-26,电力行业爆发 银星能源、西昌电力涨停,金融界
2728,2018-07-26,中金晨报：预计上半年火电板块净利润同比增长9%-185%,e公司
2729,2018-07-26,[推荐评级]电力行业月报：火电业绩反弹叠加定价权提升 行情仍望继续,中财网
2730,2018-07-25,北上资金提前介入绩优股 医药板块连获融资客加仓,证券时报
2731,2018-07-25,[买入评级]电力行业深度报告：1-6月用电量同比9.4% 高库存煤价承压火电盈利有望持续改善,中财网
2732,2018-07-25,电力环保行业动态点评：行业景气度向好 市场化交易促优胜劣汰,中财网
2733,2018-07-25,1H18火电业绩预览：整体盈利复苏确定性高,中财网
2734,2018-07-25,【晨会聚焦】稳内需持续升温；个股：招商银行,中泰证券研究所
2735,2018-07-24,"华能国际:需求旺盛助力上半年电量提升,二季度煤价环比下降业绩增长有望延续",中证网
2736,2018-07-24,[增持评级]2018年基金二季报公用事业持仓分析：公用事业持仓企稳回升 环保持仓降至冰点,中财网
2737,2018-07-24,创业板仓位继续上行，FOF持基风格各异——2018Q2主动型及FOF基金季报分析,中泰金工
2738,2018-07-24,[看好评级]电力Ⅲ行业点评报告：动力煤价格或将中位下行 火电迎来配置机会,中财网
2739,2018-07-24,[买入评级]公用事业行业动态：电力板块防御性凸显 长期火电有望回归公用事业,中财网
2740,2018-07-24,【主题研究】电力、新能源行业观点聚焦：论电力需求强劲增长可持续性之“五问五答”,中财网
2741,2018-07-24,【平安重点】中国神华*601088*煤电路港航一体化龙头，低负债高股息价值彰显*推荐,平安研究
2742,2018-07-24,电力环保行业日报：上半年南方五省区用电量同比增长11.2%,中财网
2743,2018-07-24,权重板块上涨含重大暗示 反弹有望持续深入,证券之星
2744,2018-07-24,【长江证券电力公用|一周核心总结】两部委再推市场化，拟通过先行先试，理顺和打通电力及其上下游行业的价格市场化形成机制,长江电力及公用事业
2745,2018-07-23,A股结构性分化或将加剧 33只连涨股5日吸金逾10亿,证券日报
2746,2018-07-23,[优异评级]公用事业行业点评：电力市场化交易积极推进,中财网
2747,2018-07-23,煤炭电力行业数据周报20180721,中财网
2748,2018-07-23,【国君公用-日报】华能国际上半年发电量同比增长11.51%,国君公用周妍之每日资讯
2749,2018-07-23,[推荐评级]环保及公用事业行业周报：新能源装机增加 污水与垃圾处理设施中期评估关注环卫,中财网
2750,2018-07-23,[增持评级]公用事业行业动态点评：电力市场化交易改革大步前进 电价未必会降,中财网
2751,2018-07-23,6月电力数据：发电量同比增加6.7% 光伏6月新增10.6GW,中财网
2752,2018-07-23,国家队基金展示二季度投资图谱 重仓股调仓较少,股城网
2753,2018-07-23,[推荐评级]6月电力数据点评：用电增速环比降3.4% 火电核电利用小时数继续增长,中财网
